content,score
"Very fun, although I should be able to change my name once for free at least, because the keyboard wouldn't work when I was asked to make a name, and I could only use the top 10 letters on the keyboard (so, my name remains ""typer"" not even capitalized! Also, when I was asked to sign into my google account (for 10 free gems), I could no longer play as my other account, ""tytyyyyyu"", and I had to start over all together! There was no option to get my old account back! Please fix so others don't experience this",3
Just like the original from back in the day. I love it!!!,5
Give us better and upgraded troops for challenges or let us use our own!,3
I have always loved the original Dungeon Keepers. I am so glad they brought this to Android because I was very disappointed when Dungeon Keeper 3 got canned and was never released. Me and my friend were waiting for that game forever.,5
"Not as good as the old PC game, but entertaining none the less",4
Was one of my favorites but haven't been able to play in over a week.,3
So much fun.  Easy game play and instructions,5
It would be four stars otherwise. The pay to play is a little to heavy in the game but it isn't really necessary. It crashes on opening since the last update. Edit: it is a week later and it is still broken.,1
crashes,1
It is the best,5
"it first came in 2000 by bullfog, but EA.",5
This Game Rocks,5
It's still fun. I just wish we didn't have to buy imps with real $$ to gain more. Otherwise good game,5
Great game,5
Indeed it did not let me name my Dungeon so therefore I uninstalled it,1
Good,5
Was fun until the pay wall hit very early. Deleted.,1
"Having played the original pc games, this reconstruction offers all the timeless joy of destroying enemy keepers. Face it, everyone's good at being bad. Keep up the evil. :)",5
Why?,1
It is great to slap your trolls,5
"Can't put in name to complete tutorial, keyboard disappears.",1
I played the original version decades ago on the computer. Is great to go back to those glory days!,5
Not a bad game,4
Great game and update!  Had an issue with infinite loop during that has since been fixed.,5
"After playing through the tutorial, I got to the point where you are supposed to name your dungeon. Every time I tried to use the keypad it would vanish. As a result I  could not name my dungeon or progress forward.     After playing the keypad I finally got two letters to stick. The game is fun but there are too many advertisements, and it tries to get you to buy gems too often.",3
Best dungen keeper  game so fur,5
I like this game but they realy could of though  of a better name than horny  becaus really it's self explanatory,5
On the tutorial and can't enter a dungeon name. I'm on a droid turbo.,4
This game is truely Reaper sent. I can now bring this with me every where I go. I'm am a happy keeper now. If this continues to make me happy I would gladly call this dungeon keeper 3. I am willing to go that far to show how much I love dungeon keeper.,5
Great game,5
I got this game when it first came out.   Hit the pay wall right away.  Gave it a second try recently.   It got alot better.,5
Once again your download just isn’t happening.  Do you think you could get this worked out.,1
I remember playing this game as a kid on pc glad I can play it on my phone...... I just downloaded the new update and now I can't even play it,1
Dungeon naming issue has been fixed. Now if I was able to move my account from iOS to android device I could give this game the rating it deserves.,3
Fun,5
Ever since new update about 50% of the time i click on my guard post to check immortal status it crashes...,3
"Awsome destructive, strategic",5
I love the way the game play is layed out and how you can defend your base,5
"I love the game but it's really hard to build when you have to wait for a day or more just to find out that when you come back and everything has been takin away, ya it's an automatic rebuild, but I'm taking about the building process, you can pay for the build (paying $5 for 500 gems but a 4h build is 47 gems and increses with the time) but it takes a bit to bring back the resources and then have it destroyed again the next second, otherwise, pretty good game.    Just keep working on it and I'll keep playi",4
Love this game.  Play always.  Look forward to the weekends for tournament.  Players are ausume.  Enjoy jumping from guild to guild.,4
But could u make it where if u make a troop it would defend its spot if u are not there when they attack,5
"Got better, then after last update have issues with loosing connection when trying to raid.  Frequently imps are getting dungeon in order. Not playable.",3
I like the game play...when I go to type the name of my dungeon it closes the key board when I try to type,3
I've loved this game before it was an app,5
"Puzzle Game Strategy  game.It's  a money prompting game, I don't  like that. But it is fun to build. I wish it had categories for tournament  play. It seems people who pay have a huge advantage,  But I play it as free, ground up. I think paying is cheating. I would have just bought it , and it would have been a great game. Now it's just fun to design. It's fun to raid as well, No real way to be competitive  against those who spend the almighty $$. Not for those who want to play the real DK. Still fun,",4
I love slaping imps😄,4
Need more flying defends dragons attack is so op,3
Title said it all.,5
Just lost support for s-pen on Galaxy Note 4. So disappointed.                   Join our clan! e-monkeys,3
"I've been hooked for a while.   Tons to gripe about,  but devs try and it shows.",5
Slow loading.. constant re-update. If that isn't enough the game itself is a mimic of other strat game..i.e. clash of clans?,1
