content,score
Only took ten minutes to irritate me to the point of uninstalling. No more from this developer.,1
It's virus app,2
Nice game I have to build my mansion,5
Its fun dude,4
3v,5
Nice,1
Nice,3
Too many ads.,1
Ads ads ads ads ads ads ads ads ads,1
Relaxing,5
I like the game... But my phone overheats when I use it,1
"Too many ads, and some levels you can't complete because you cant beat (get passed) the Police. I understand the need for ads, but maybe you could put 1 ad at the end when you have filled the circle. Have uninstalled.",1
"Kinda slow, and repetitive.",2
Quality,5
"Good game so far, too many adverts though",5
Overwhelmed with ads. Every stage followed by an ads. Ads after adjusting settings.. unbearable,1
Ok,4
There is an ad after EVERY SINGLE LEVEL,1
fair,5
Just started so far so good,5
How do you use the gold? What is the point in earning it if you can't spend it?! Why can't I upgrade my prisoners as the police are so over powered. And FAR too many ads.,2
Its lit,4
Gg,5
It's is fabulous,5
I tried to load this game 5 time's. 5 time's it crashed. I know it wasn't my phone. I have WiFi and I successfully loaded other game's as I tried to load this game. Looks like it would have been fun to play.,1
Cant beat the police. No tutorial. What do you spend gold on?,1
Funny and entertaining.. good game,5
Okay,1
Real Fun,5
After each level there's an ad but the game is simple,2
"An ad after every level, collecting gold that is useless, and building a mansion that has no purpose. The levels are pretty much all the same and there originally is no instruction aside from dig, there is no mention of why the gold or keys are needed and you need to figure it out yourself. This game needs some work.",1
Its different I like it,5
fun,5
Nice,5
This is an ad cash machine. Every move = one ad,1
Good game,5
Best controls ever,5
😘😘,5
خیلی عالیه💛💛🌈,5
"It's just ads. More ads than game. Waste of a download. It's a shame. The game workers are good, just too many ads to be worth anything.",1
BEST GAME,5
"Ad in 30 seconds. Solid foundations of a game, though after competition of the first stage which took quite literally twenty seconds BANG ad. I understand that is how developers make money however, straight away after one level just goes to show the desperation of financial gain and the almost guaranteed repeat of every level ads. In short, Ad heavy, decent graphics, predictable and easy to adapt controls. As per all my reviews however, an ad in the first minute guarantees a single star.",1
Ads after everything you do,1
Fun and there cute lol,5
Boring game...no use of gold bars and buildings....every level is the same,1
Borring,1
Too many ads,1
The game becomes unresponsive after showing an ad,1
I like this game so much.,5
Very nice 👍,5
😁😁😁😁,5
Funny game,5
Nice!!!,5
It sucked the game wouldn't stop freezing on me,1
Good,4
Good,5
First it was great than it was stuck or take u 2 next Level wit no prize n Escape wasn't easy 2 get them all 2 escape so i quit cause really how can i turn them around 2 escape.,2
You people are moomoo i hate you guys,1
Really cool,5
"Fun game, wayyyyy too many ads though, after each completed level you get an ad, after you open the crates you get an ad.",2
"Honestly, it's a fun little time waster. But the amount of ads is ridiculous. There's and ad after every level! Does not make it fun to play when there's more ad time than game time.",1
Issue with the president is 3the need 3or for a lot of people who 76and and 6to are the same thing as a lot try and make sure that the whole thing is that God is doing through the process of creating a whole new life in the bible Esther chapter in the journey of a man of people that is why I can't be a yes or a god Andy Prayerline anyone more's thanks that's In an awful lot of people who 7or me and her younger son and the wa is the price of a man often Gods forgive yourself lifestyle Jesus Ander,5
Too many ads! I understand that the ads make the game free but to have one after every level is a little much. I played it for about 20 minutes and dumped it.,2
It's cool,5
Great game,5
"Great concept, poor execution. Tends to glitch on the ladders a lot when more than three climbers. Sometimes the ragdolls would turn around and be unable to find the exit. Restarting the level tends to crash the game. Earning gold serves no purpose. Pretty disappointed considering the developers reputation for quality games.",1
Funny and exciting game Loved,5
Fun!,4
Very fun game,5
Too many ads,1
Fun,4
Like it,5
Brilliant game makes me laugh and very funny well done to make this game have and thank you you,5
Good good,4
😁,5
"Pants, too many ads, far too slow",1
Stupid game,1
Ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,5
I like this they even give the emotions of the escape masters or the robbers 😁😁😄😃,5
Good,4
there's an ad after anything you click and there's no way to spend the gold.,1
Simple fun,5
Good,5
This is LIT,5
AYUSH,5
Orsam,5
Playing is very nice🤩❤️,5
Game has very fun,1
Good game,5
Fun,5
Amazing 👌,5
غبداقابااقتتتتقمتث٦اق لقق خثخ,5
Yeah,3
30 second advert within 10 seconds of opening. Uninstalled immediately.,1
Full of ads!!,1
Zed cyrus,5
Idh,4
I always make to the end,5
I am very happy Because open 10 data my happy is there also I am very happy the game was very very fun it Best game in the world,5
"It seems like fun to play, and i dont mind adverts, but after every round.. Uninstalled it,and continue to find one.",2
Too many adds,1
This is a good game love it you escape it is amazing definitely,5
good,5
Good,1
Fun game but the amount of adverts kills it. 30 seconds ad after each level,1
So boring everybody said huhu,2
It's fun so yeah i kinda like it besides you're making a mansion,4
Too many ads. Repetitive and boring game.,1
Very fun.,5
Adventurer,5
I love it,5
It's excellent,5
More time watching ads than playing the game. No explanation of game play at all. Puzzles not challenging. Why build a mansion? Gold bars you can't use? They even ask if you're willing to watch an ad for a bonus and when you answer NO you still have to watch an ad - but no bonus. Don't waste your time!,1
I like this 👌👌,5
"Once you get past a certain level it's virtually impossible to play. There is no way for you to control how the prisoners fight and the police are way more powerful than the prisoners. Once again, ads after every round and even some in the middle of rounds. Every level looks almost the same too.",1
This game is so cool,5
DO NOT DOWNLOAD. One ad every 10 seconds,1
Maganda sya,1
👍👍👍👍👍👍👎☝️👍👍,5
Can't pass the level 50 guards beat the prisoner to Durand game restarting,2
Hahaha simple game but good,5
You are spending more time watching ads than playing. After about the tenth 30 second ad I was done.,1
The game is fun except that I don't understand what you spend the money you earn on and the cops keeps knocking out the criminals so always end up losing one star.,1
Cute and funny,5
Game is very redundant. After a while you're playing same levels all over again. And the Ads take away for the game.,2
okay,5
Fun,4
Too many ads,1
Way way way to many ads,2
Good,5
Escap Master,5
Cool game,5
"Insulting Greed So I'm fine with a few ads but this is straight greed, I've never seen so many ads. In between not only every level but every time to move forward, get a prize, score change, everything. Disgusting.",1
I hate ads that's why is one star,1
The réflexion is close to zero. You can't really fail a level. Also what's with the stupid mansion,1
This game is fun up until you finish your mansion you collect gold for nothing and there is no way to remove the ads PLEASE UPDATE YOUR STUPID GAME,2
Keeps your mind active,5
Trop de pub,2
Good,5
Too many ads,1
Porn ads... No thanks! Game is basic - my 11 yr old and I were taking turns even though he said it was cheesy- and one of the ads for was for porn! Luckily he didn't catch on to the imaging but I'm not a happy mom! Deleted the game.,2
Foof,5
This game is bad for me,1
Those who dont wants ads when are playing easy way turn down your wifi or airplane mode,1
Cooooool,4
"Could have been fun, but the ads are ridiculous! Why even have a game at all, just play ads all day! 🙄",2
Monotonous 🤮,2
Advert after every level. Games freezes after every advert so you have to close down and reopen. Uninstalled,1
"I got to level 4 before I decided the ads were too much, I don't mind watching ads, but when there's an ad after every level that's ridiculous, considering the levels took literally 5 seconds to complete, sort out the ad algorithm and I might reinstall but until then",1
😌😌😌,5
Good,5
Kxmxmx Zkx.x..x.x.x.x.x.x..x.x.s.x.s.z.zz.z.s..sks.s.s.ss..kk,1
Boring game,1
THIS GAME IS TRASH... I DIDN'T EVEN BOTHER PLAYING THE FIRST LEVEL...,1
It fun,5
Too much ads? Turn on plane mode and enjoy,5
How DARE you interrupt my advertisements with 10 seconds of game!!!!!,1
Good game,4
😍😘,5
Nice,4
Awesome game,5
Nice,5
I know its free but the amount of ads are ridiculous.,2
This game is so freaking awesome,5
This game is fun😝,5
Easy,5
Its so awsome and cool😀😁✌🖒👍😎,5
I have,5
Good,5
"""updated for bug fixes"" There's alot more BUGGED than you said a bug fixes. Update it please, to how to use gold if your characters needs to fight by the policeman in this game. Also the map and character, when you restart the game you will see the problem there's a kind of TV screen with a black and gray colors. I'll make it 5 stars when it's done.",1
Good Good,5
"Fun game but it bugged out. You are supposed to begin level 10 with multiple escapists, but mine will only spawn with 1 making the game impossible to progress",1
Jiska naam Hoga,5
Ok,4
Too many ads. Not worth the effort of what would have been a pretty good game.,1
Boring game.,1
Good game,5
To many ads and repeated levels,1
This a good game can I have cheat,5
آلی بود,5
Ads,1
Too simple. Just a way to show more ads.,1
Good fun,4
Nice game Interesting,3
"Fun game, but the over the top adverts really annoy me, hence why my rating is so low, disappointing because it is a fun game..",2
Too many ads,1
👍👑😉🙂☺😊🤗 9,5
The master escape is very nice game,5
The game's great for me but it keeps on lagging while you're on game. You have to quit the game always for you to be able to play it again. ☹️☹️☹️,2
Teli,5
Good,5
So really fun,5
Good game but what's the point in the money collected??,1
Having fun,5
"Was fun at first, but after level 20 I stop progressing on the new level bar and it is LOADED with ads, like every time you do something it throws an ad at you, want a vehicle, well unless you are ridiculously lucky you can't get one, of course, you could if you watch an ad, but after mandatoraly watching on at the start and finish, why would I want to watch one after for a cosmetic change. Ad farm to the max",2
